SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
平鎮,桃園市,14,,良好,2.5,0.43,5.2,11,19,,9.1,22.2,13.1,0.9,176,2020-08-28 08:00,,0.3,,15,2,121.203986,24.952786,20
龍潭,桃園市,12,,良好,1.7,0.39,6.7,10,18,4,7.8,22.5,14.7,1.5,138,2020-08-28 08:00,,0.2,3,13,2,121.21635,24.863869,21
湖口,新竹縣,19,,良好,1.7,0.29,14.6,10,5,6,15.3,21.1,5.8,2.1,224,2020-08-28 08:00,,0.3,6,7,2,121.038653,24.900142,22
竹東,新竹縣,12,,良好,1.5,0.27,8.2,8,12,3,4.6,7.7,3.1,1.5,91,2020-08-28 08:00,,0.2,3,13,,121.088903,24.740644,23
新竹,新竹市,10,,良好,3.2,0.37,9.1,10,12,,10.9,20.4,9.5,1.7,250,2020-08-28 08:00,,0.2,,8,1,120.972075,24.805619,24
頭份,苗栗縣,20,,良好,2.8,0.33,13.8,10,12,7,11.4,18.4,7,4,232,2020-08-28 08:00,,0.2,6,12,3,120.898572,24.696969,25
苗栗,苗栗縣,13,,良好,1.1,0.18,20.7,13,11,3,5.9,7.9,2,4.6,207,2020-08-28 08:00,,0.2,4,10,2,120.8202,24.565269,26
三義,苗栗縣,19,,良好,1.3,0.14,23,20,10,3,3,4.6,1.6,4.1,192,2020-08-28 08:00,,0.1,2,8,2,120.758833,24.382942,27
豐原,臺中市,21,,良好,0.5,0.32,19.1,23,13,3,7.7,11.7,4,1.3,175,2020-08-28 08:00,,0.1,3,7,1,120.741711,24.256586,28
頭份,苗栗縣,21,,良好,,,,23,,,,,,6,275,2020-08-28 15:00,,0.2,,,2,120.898572,24.696969,25
沙鹿,臺中市,18,,良好,1.2,0.28,18.1,19,5,1,6.9,10.4,3.5,2.5,188,2020-08-28 08:00,,0.1,1,5,1,120.568794,24.225628,29
基隆,基隆市,29,,良好,1.7,0.36,7.3,31,20,5,11.5,18,6.5,0.8,328,2020-08-28 21:00,,0.2,4,16,2,121.760056,25.129167,1
汐止,新北市,31,,良好,2,0.45,7.6,33,16,8,18.7,26.9,8.2,0.7,62,2020-08-28 21:00,,0.3,7,14,3,121.6423,25.067131,2
萬里,新北市,32,,良好,2.7,0.17,10.5,35,17,9,5.4,7.5,2.1,2.4,210,2020-08-28 21:00,,0.2,7,13,3,121.689881,25.179667,3
新店,新北市,41,,良好,2,0.42,12.5,44,18,,14.8,18.2,3.4,1.6,228,2020-08-28 21:00,,0.4,,18,2,121.537778,24.977222,4
土城,新北市,47,,良好,3,0.69,3.1,51,24,16,27.1,38.8,11.7,1.2,175,2020-08-28 21:00,,0.5,12,22,3,121.451861,24.982528,5
板橋,新北市,40,,良好,3.4,0.85,5.8,42,22,17,34.6,38.6,3.9,1.6,269,2020-08-28 21:00,,0.5,12,22,3,121.458667,25.012972,6
新莊,新北市,42,,良好,5.2,0.69,7.9,45,27,10,22.8,28,5.1,1,226,2020-08-28 21:00,,0.4,12,24,3,121.4325,25.037972,7
菜寮,新北市,37,,良好,2.1,1.18,1,40,23,,39.3,76.2,36.9,0.6,243,2020-08-28 21:00,,0.5,,21,2,121.481028,25.06895,8
林口,新北市,42,,良好,0.5,0.55,11.6,45,11,11,25.2,27.7,2.5,1,135,2020-08-28 21:00,,0.3,10,13,2,121.376869,25.077197,9
馬祖,連江縣,28,,良好,1.5,0.05,39.9,30,17,4,3.2,3.2,0.3,6.4,173,2020-08-28 08:00,,0.1,2,12,2,119.949875,26.160469,75
金門,金門縣,29,,良好,2.5,0.23,17.1,19,23,12,6,7.7,1.8,3.7,212,2020-08-28 08:00,,0.2,9,19,2,118.312256,24.432133,77
馬公,澎湖縣,21,,良好,0.5,0.18,23.6,23,23,6,3.8,4.9,1.2,2.7,179,2020-08-28 08:00,,0.1,3,22,2,119.566158,23.569031,78
關山,臺東縣,16,,良好,3.2,-,3.1,4,16,5,3.3,10.7,7.4,0.9,31,2020-08-28 08:00,,-,3,17,3,121.161933,23.045083,80
麥寮,雲林縣,20,,良好,1.8,0.29,15.6,22,5,,9.4,16.5,7.1,1.5,292,2020-08-28 08:00,,0.1,,6,1,120.251825,23.753506,83
富貴角,新北市,18,,良好,0.5,0.16,15.9,19,23,8,2,2.7,0.7,1,105,2020-08-28 08:00,,0.1,4,17,0,121.54738,25.29228,84
彰化(大城),彰化縣,23,,良好,1.2,0.13,23.1,25,5,3,3.7,5.9,2.2,1.3,133,2020-08-28 08:00,,0.1,3,6,1,120.27311,23.84313,202
臺南(麻豆),臺南市,19,,良好,0.5,0.25,15.8,20,11,5,5.6,8,2.4,2.7,122,2020-08-28 08:00,,0.1,3,10,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,22,,良好,0.5,0.15,22.3,24,16,4,1.3,1.8,0.6,0.6,193,2020-08-28 08:00,,0.1,4,18,1,120.37722,22.35222,204
臺南(北門),臺南市,18,,良好,0.5,0.13,18.6,19,12,2,4.4,5.7,1.4,3.8,143,2020-08-28 08:00,,0.1,2,11,0,120.12444444,23.26472222,310
新北(樹林),新北市,15,,良好,1.1,0.5,3.7,8,-,5,11.9,44.5,32.6,0.1,115,2020-08-28 08:00,,0.2,5,-,1,121.38352778,24.94902778,311
基隆,基隆市,19,,良好,2.2,0.37,12.3,8,19,8,10,20.7,10.7,0.9,317,2020-08-28 08:00,,0.2,3,20,1,121.760056,25.129167,1
汐止,新北市,17,,良好,3.6,0.39,13.7,11,19,7,9.7,21.5,11.8,0.8,348,2020-08-28 08:00,,0.3,5,17,2,121.6423,25.067131,2
萬里,新北市,15,,良好,3,0.19,16.6,16,19,11,4,7.2,3.2,0.5,184,2020-08-28 08:00,,0.1,4,15,3,121.689881,25.179667,3
大園,桃園市,27,,良好,4,0.28,10.5,11,27,8,12.2,21,8.8,1.9,160,2020-08-28 08:00,,0.3,8,17,4,121.201811,25.060344,18
觀音,桃園市,19,,良好,2.9,0.23,12.1,9,14,8,12.2,17.3,5.2,0.7,151,2020-08-28 08:00,,0.3,6,12,3,121.082761,25.035503,19
基隆,基隆市,19,,良好,2.7,0.26,8.7,8,21,3,9.6,15.6,6.1,1.4,318,2020-08-28 07:00,,0.2,2,20,1,121.760056,25.129167,1
汐止,新北市,15,,良好,1.6,0.35,7.2,12,24,5,9.3,26.5,17.3,1,254,2020-08-28 07:00,,0.2,5,16,2,121.6423,25.067131,2
萬里,新北市,14,,良好,2.6,0.16,14.4,15,17,6,3.6,5.5,1.9,2.7,211,2020-08-28 07:00,,0.1,3,14,3,121.689881,25.179667,3
新店,新北市,13,,良好,1.7,0.35,6.3,11,13,,6,10.5,4.4,1.8,156,2020-08-28 07:00,,0.2,,14,2,121.537778,24.977222,4
