SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,48.0,,良好,0.5,0.23,51,52.0,18.0,10.0,2.3,3.2,0.9,1.6,79.0,2018-03-17 07:00,,0.2,12.0,24.0,1.0,,,
汐止,新北市,55.0,細懸浮微粒,普通,1.1,0.3,48,48.0,13.0,17.0,7.0,7.9,0.9,1.9,59.0,2018-03-17 07:00,,0.3,17.0,24.0,2.0,,,
萬里,新北市,62.0,懸浮微粒,普通,1.9,0.21,57,57.0,55.0,9.0,1.3,2.3,0.9,7.9,25.0,2018-03-17 07:00,,0.2,14.0,70.0,2.0,,,
新店,新北市,45.0,,良好,1.7,0.29,45,49.0,17.0,6.0,8.0,8.8,0.8,1.6,105.0,2018-03-17 07:00,,0.3,13.0,23.0,2.0,,,
土城,新北市,50.0,,良好,1.1,0.32,41,46.0,25.0,10.0,9.8,10.0,0.3,1.4,126.0,2018-03-17 07:00,,0.3,15.0,34.0,2.0,,,
板橋,新北市,49.0,,良好,2.2,0.36,38,45.0,23.0,11.0,12.0,18.0,5.5,2.9,98.0,2018-03-17 07:00,,0.3,15.0,28.0,3.0,,,
新莊,新北市,44.0,,良好,1.4,0.38,38,47.0,19.0,10.0,14.0,15.0,1.5,2.3,78.0,2018-03-17 07:00,,0.3,12.0,23.0,2.0,,,
菜寮,新北市,35.0,,良好,0.5,0.39,31,38.0,18.0,10.0,12.0,13.0,1.2,2.0,91.0,2018-03-17 07:00,,0.3,11.0,20.0,2.0,,,
林口,新北市,45.0,,良好,1.8,0.21,47,49.0,21.0,8.0,4.9,6.0,1.1,3.4,47.0,2018-03-17 07:00,,0.2,12.0,28.0,3.0,,,
基隆,基隆市,48.0,,良好,0.5,0.22,49,52.0,19.0,11.0,1.8,2.7,0.9,0.9,32.0,2018-03-17 06:00,,0.2,13.0,26.0,1.0,,,
汐止,新北市,56.0,細懸浮微粒,普通,1.8,0.31,40,48.0,16.0,15.0,11.0,13.0,1.6,1.9,49.0,2018-03-17 06:00,,0.3,18.0,27.0,3.0,,,
萬里,新北市,65.0,懸浮微粒,普通,1.6,,56,57.0,63.0,11.0,1.2,1.9,0.8,7.7,22.0,2018-03-17 06:00,,0.2,15.0,75.0,2.0,,,
新店,新北市,47.0,,良好,1.8,0.26,47,49.0,22.0,9.0,5.5,6.2,0.7,1.4,97.0,2018-03-17 06:00,,0.3,14.0,24.0,2.0,,,
土城,新北市,55.0,細懸浮微粒,普通,0.9,0.28,44,46.0,28.0,11.0,7.5,7.7,0.3,0.9,124.0,2018-03-17 06:00,,0.3,17.0,36.0,2.0,,,
板橋,新北市,53.0,細懸浮微粒,普通,2.1,0.3,43,46.0,25.0,14.0,7.4,12.0,5.1,2.2,93.0,2018-03-17 06:00,,0.3,16.0,30.0,3.0,,,
新莊,新北市,44.0,,良好,1.3,0.3,43,48.0,19.0,12.0,9.4,10.0,1.0,2.7,85.0,2018-03-17 06:00,,0.3,13.0,25.0,3.0,,,
菜寮,新北市,38.0,,良好,0.3,0.29,34,39.0,18.0,10.0,7.2,8.2,1.0,1.5,90.0,2018-03-17 06:00,,0.3,12.0,21.0,2.0,,,
林口,新北市,44.0,,良好,1.6,0.2,47,48.0,21.0,12.0,3.2,3.8,0.6,3.7,46.0,2018-03-17 06:00,,0.2,12.0,30.0,3.0,,,
淡水,新北市,40.0,,良好,1.5,0.22,37,39.0,24.0,12.0,2.4,3.8,1.4,,,2018-03-17 06:00,,0.2,12.0,24.0,1.0,,,
士林,臺北市,45.0,,良好,1.4,0.23,46,49.0,13.0,7.0,3.1,3.4,0.3,1.1,189.0,2018-03-17 06:00,,0.2,8.0,18.0,1.0,,,
中山,臺北市,40.0,,良好,-0.1,0.35,39,43.0,32.0,12.0,9.6,11.0,1.1,2.2,129.0,2018-03-17 06:00,,0.4,12.0,25.0,2.0,,,
