SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,39.0,,良好,1.4,0.19,42,42.0,13.0,7,4.0,5.6,1.7,1.8,78.0,2018-02-04 00:00,,0.3,12,21.0,2.0,,,
汐止,新北市,56.0,細懸浮微粒,普通,1.5,0.26,41,40.0,16.0,9,8.0,9.3,1.3,1.8,46.0,2018-02-04 00:00,,0.3,18,26.0,2.0,,,
萬里,新北市,58.0,細懸浮微粒,普通,2.1,0.17,47,47.0,47.0,9,0.7,1.9,1.1,8.6,23.0,2018-02-04 00:00,,0.2,18,60.0,3.0,,,
新店,新北市,56.0,細懸浮微粒,普通,2.0,0.29,34,31.0,16.0,8,13.0,14.0,1.2,0.4,189.0,2018-02-04 00:00,,0.4,18,29.0,3.0,,,
土城,新北市,60.0,細懸浮微粒,普通,2.0,0.45,23,21.0,20.0,16,22.0,23.0,0.7,0.7,303.0,2018-02-04 00:00,,0.6,19,30.0,3.0,,,
板橋,新北市,60.0,細懸浮微粒,普通,1.5,0.46,21,22.0,20.0,15,22.0,23.0,1.2,0.5,272.0,2018-02-04 00:00,,0.5,19,24.0,2.0,,,
新莊,新北市,44.0,,良好,0.8,0.26,33,29.0,16.0,5,14.0,18.0,3.8,1.2,2.1,2018-02-04 00:00,,0.4,14,30.0,2.0,,,
林口,新北市,57.0,細懸浮微粒,普通,,0.16,45,43.0,16.0,7,2.8,3.7,0.9,4.5,48.0,2018-02-04 00:00,,0.3,18,35.0,2.0,,,
淡水,新北市,58.0,細懸浮微粒,普通,1.4,0.19,34,34.0,19.0,9,3.2,4.4,1.2,,,2018-02-04 00:00,,0.3,18,38.0,2.0,,,
士林,臺北市,92.0,細懸浮微粒,普通,1.0,0.24,39,39.0,36.0,17,6.1,7.5,1.4,0.6,187.0,2018-02-04 00:00,,0.3,32,38.0,2.0,,,
