SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,47,nan,良好,1.1,0.37,54,51.0,15,6,5.6,6.6,1.0,0.8,99.0,2017-03-24 00:00,,0.4,8,17,,,,
汐止,新北市,42,nan,良好,2.1,0.45,37,45.0,24,13,16.0,17.0,1.1,2.3,34.0,2017-03-24 00:00,,0.4,13,23,,,,
萬里,新北市,74,臭氧八小時,普通,1.8,0.3,61,62.0,62,12,2.8,3.2,0.4,4.7,45.0,2017-03-24 00:00,,0.3,14,54,,,,
新店,新北市,43,nan,良好,1.3,0.4,49,46.0,25,8,8.7,9.4,0.8,2.0,136.0,2017-03-24 00:00,,0.5,13,26,,,,
土城,新北市,43,nan,良好,3.2,0.49,47,46.0,19,6,11.0,15.0,3.9,1.3,341.0,2017-03-24 00:00,,0.6,9,23,,,,
板橋,新北市,32,nan,良好,4.1,0.47,41,35.0,31,9,15.0,16.0,0.6,2.5,74.0,2017-03-24 00:00,,0.6,10,31,,,,
新莊,新北市,43,nan,良好,4.1,0.41,47,46.0,24,5,11.0,12.0,1.1,4.4,92.0,2017-03-24 00:00,,0.5,5,25,,,,
菜寮,新北市,40,nan,良好,1.6,0.41,46,43.0,28,7,11.0,12.0,1.3,2.3,73.0,2017-03-24 00:00,,0.6,11,25,,,,
林口,新北市,43,nan,良好,2.3,0.34,51,46.0,25,9,6.6,8.0,1.5,3.3,92.0,2017-03-24 00:00,,0.4,13,32,,,,
淡水,新北市,40,nan,良好,0.5,0.67,21,43.0,27,13,17.0,19.0,1.7,nan,nan,2017-03-24 00:00,,0.5,12,27,,,,
士林,臺北市,44,nan,良好,1.5,0.32,51,47.0,22,16,5.1,6.4,1.3,1.6,110.0,2017-03-24 00:00,,0.4,13,20,,,,
中山,臺北市,36,nan,良好,3.1,0.53,40,33.0,22,8,16.0,19.0,3.1,2.7,106.0,2017-03-24 00:00,,0.7,11,25,,,,
萬華,臺北市,35,nan,良好,2.4,0.41,44,38.0,32,4,14.0,15.0,1.3,3.2,101.0,2017-03-24 00:00,,0.5,8,24,,,,
古亭,臺北市,43,nan,良好,2.3,0.44,43,41.0,12,12,15.0,16.0,0.7,2.5,99.0,2017-03-24 00:00,,0.5,13,18,,,,
松山,臺北市,36,nan,良好,5.7,0.42,39,39.0,15,nan,18.0,18.0,0.8,1.9,82.0,2017-03-24 00:00,,0.5,11,18,,,,
大同,臺北市,32,nan,良好,2.1,0.6,-,nan,40,7,20.0,26.0,6.0,nan,nan,2017-03-24 00:00,,1.3,8,35,,,,
基隆,基隆市,49.0,nan,良好,1.2,0.31,54,53.0,11.0,4,2.2,3.2,0.9,1.0,109.0,2017-03-24 04:00,,0.4,8.0,18.0,,,,
汐止,新北市,44.0,nan,良好,3.0,0.37,40,41.0,26.0,12,10.0,12.0,1.5,1.5,43.0,2017-03-24 04:00,,0.4,14.0,23.0,,,,
新店,新北市,46.0,nan,良好,1.1,0.31,51,50.0,25.0,9,4.0,5.3,1.4,2.0,90.0,2017-03-24 04:00,,0.4,9.0,23.0,,,,
土城,新北市,44.0,nan,良好,3.0,0.37,49,48.0,22.0,8,6.0,6.8,0.8,0.9,311.0,2017-03-24 04:00,,0.5,8.0,22.0,,,,
板橋,新北市,39.0,nan,良好,4.6,0.36,45,42.0,31.0,5,9.3,12.0,2.9,2.9,60.0,2017-03-24 04:00,,0.5,8.0,30.0,,,,
新莊,新北市,46.0,nan,良好,1.5,0.31,52,50.0,18.0,6,4.3,4.7,0.4,4.0,74.0,2017-03-24 04:00,,0.4,4.0,21.0,,,,
菜寮,新北市,44.0,nan,良好,1.4,0.32,48,47.0,20.0,6,5.4,6.3,0.9,1.9,91.0,2017-03-24 04:00,,0.4,8.0,23.0,,,,
林口,新北市,45.0,nan,良好,0.6,0.31,48,49.0,28.0,11,2.7,3.2,0.5,1.6,54.0,2017-03-24 04:00,,0.4,11.0,30.0,,,,
淡水,新北市,35.0,nan,良好,0.4,0.28,51,35.0,24.0,5,2.3,3.2,0.9,nan,nan,2017-03-24 04:00,,0.5,11.0,26.0,,,,
士林,臺北市,47.0,nan,良好,1.4,0.28,49,51.0,20.0,3,3.8,5.2,1.4,1.6,133.0,2017-03-24 04:00,,0.3,12.0,21.0,,,,
中山,臺北市,39.0,nan,良好,2.1,0.37,47,42.0,14.0,9,7.2,9.3,2.1,1.8,129.0,2017-03-24 04:00,,0.5,10.0,17.0,,,,
基隆,基隆市,49.0,nan,良好,1.0,0.38,49,53.0,21.0,10,6.6,7.4,0.8,1.0,86.0,2017-03-24 01:00,,0.4,8.0,17.0,,,,
汐止,新北市,44.0,nan,良好,1.6,0.42,40,44.0,24.0,16,12.0,13.0,0.8,2.2,29.0,2017-03-24 01:00,,0.4,14.0,23.0,,,,
萬里,新北市,nan,nan,設備維護,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2017-03-24 01:00,,nan,nan,nan,,,,
新店,新北市,44.0,nan,良好,1.6,0.34,52,47.0,24.0,7,5.3,6.0,0.7,2.0,93.0,2017-03-24 01:00,,0.5,11.0,25.0,,,,
土城,新北市,43.0,nan,良好,2.2,0.43,49,46.0,21.0,7,6.9,11.0,3.7,1.2,323.0,2017-03-24 01:00,,0.6,9.0,22.0,,,,
板橋,新北市,32.0,nan,良好,3.5,0.43,44,35.0,29.0,8,12.0,13.0,0.9,2.1,78.0,2017-03-24 01:00,,0.6,9.0,30.0,,,,
桃園,桃園市,42,nan,良好,6.6,0.42,44,42.0,27,6,13.0,13.0,0.2,2.4,89.0,2017-03-24 00:00,,0.5,13,28,,,,
大寮,高雄市,62,懸浮微粒,普通,8.6,0.42,29,53.0,56,17,27.0,28.0,1.4,1.6,300.0,2017-03-24 00:00,,0.4,19,70,,,,
竹山,南投縣,83,細懸浮微粒,普通,2.5,0.35,17,37.0,70,30,20.0,21.0,0.7,0.5,30.0,2017-03-24 00:00,,0.4,28,68,,,,
永和,新北市,40,nan,良好,2.5,0.48,44,43.0,24,10,13.0,14.0,1.4,2.9,92.0,2017-03-24 00:00,,0.6,12,25,,,,
復興,高雄市,59,懸浮微粒,普通,5.8,0.34,38,46.0,75,23,20.0,21.0,0.6,1.0,226.0,2017-03-24 00:00,,0.6,19,67,,,,
埔里,南投縣,86,細懸浮微粒,普通,3.7,0.4,21,45.0,51,34,16.0,17.0,1.1,0.9,302.0,2017-03-24 00:00,,0.4,30,46,,,,
馬祖,連江縣,97,臭氧八小時,普通,1.7,0.28,62,69.0,39,17,5.3,5.6,0.3,3.7,54.0,2017-03-24 00:00,,0.3,18,37,,,,
金門,金門縣,63,細懸浮微粒,普通,2.7,0.36,50,51.0,36,22,7.2,8.3,1.1,3.3,77.0,2017-03-24 00:00,,0.4,20,34,,,,
馬公,澎湖縣,47,nan,良好,0.7,0.31,48,51.0,24,10,3.3,4.2,0.9,5.4,83.0,2017-03-24 00:00,,0.3,12,23,,,,
關山,臺東縣,41,nan,良好,0.8,nan,45,44.0,10,4,2.4,4.3,1.9,1.3,46.0,2017-03-24 00:00,,nan,5,10,,,,
麥寮,雲林縣,83,細懸浮微粒,普通,2.2,0.34,29,43.0,63,32,13.0,15.0,2.5,4.3,68.0,2017-03-24 00:00,,0.3,29,80,,,,
