SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,24,,良好,1.9,0.33,25.5,22,16,7,11.9,13.1,1.3,1.3,96,2020-11-27 00:00,,0.5,7,20,2,121.760056,25.129167,1
汐止,新北市,27,,良好,2,0.23,32,28,15,6,9.7,10,0.3,1.9,23,2020-11-27 00:00,,0.3,8,18,2,121.6423,25.067131,2
萬里,新北市,32,,良好,2.3,0.21,16.1,19,16,7,8.7,10.2,1.5,2.2,194,2020-11-27 00:00,,0.2,10,21,2,121.689881,25.179667,3
新店,新北市,33,,良好,1.7,0.22,42.9,36,13,2,2.4,4.7,2.4,4.1,133,2020-11-27 00:00,,0.3,6,15,2,121.537778,24.977222,4
土城,新北市,33,,良好,1.6,0.3,34.5,32,5,9,8.6,9.6,1.1,1.3,332,2020-11-27 00:00,,0.4,10,15,1,121.451861,24.982528,5
板橋,新北市,23,,良好,2.2,0.3,30.5,25,16,4,10.8,12.3,1.5,2.1,58,2020-11-27 00:00,,0.4,6,17,2,121.458667,25.012972,6
新莊,新北市,30,,良好,1.9,0.33,32.3,29,11,8,10.5,11.6,1,3.6,60,2020-11-27 00:00,,0.4,9,17,2,121.4325,25.037972,7
菜寮,新北市,28,,良好,0.5,0.3,33.1,30,13,5,8.1,9,0.9,2.9,79,2020-11-27 00:00,,0.4,8,19,1,121.481028,25.06895,8
林口,新北市,31,,良好,0,0.23,38.9,33,17,7,6,8.5,2.5,4.6,77,2020-11-27 00:00,,0.3,9,17,1,121.376869,25.077197,9
淡水,新北市,36,,良好,1.8,0.18,40.6,39,17,9,2.3,2.9,0.5,,,2020-11-27 00:00,,0.2,9,14,2,121.449239,25.1645,10
士林,臺北市,34,,良好,2.3,0.2,41.6,37,12,7,,,,3.6,96,2020-11-27 00:00,,0.2,9,18,2,121.515389,25.105417,11
中山,臺北市,32,,良好,1.6,0.43,26.6,19,12,8,25.9,29.7,3.8,1.6,103,2020-11-27 00:00,,0.6,10,15,1,121.526528,25.062361,12
萬華,臺北市,24,,良好,1.5,0.32,28.2,22,20,4,14.1,15.7,1.7,2,83,2020-11-27 00:00,,0.4,7,18,1,121.507972,25.046503,13
古亭,臺北市,31,,良好,1.5,0.23,37.4,33,5,3,4.8,6.3,1.5,2.7,66,2020-11-27 00:00,,0.3,8,13,2,121.529556,25.020608,14
松山,臺北市,33,,良好,2.5,0.36,28.6,21,16,11,13.3,13.7,0.3,1.7,50,2020-11-27 00:00,,0.4,10,18,2,121.578611,25.05,15
大同,臺北市,53,細懸浮微粒,普通,1.3,0.48,-,-,31,14,14.6,20.4,5.8,-,-,2020-11-27 00:00,,0.6,16,37,2,121.513311,25.0632,16
桃園,桃園市,28,,良好,3.9,0.31,28,26,16,6,7.6,8,0.3,3.5,62,2020-11-27 00:00,,0.4,8,18,5,121.30872222,24.98677778,17
大園,桃園市,32,,良好,2.6,0.23,36.2,35,15,7,9.5,9.2,0,5.8,56,2020-11-27 00:00,,0.3,9,20,3,121.201811,25.060344,18
觀音,桃園市,36,,良好,5.6,0.24,31.6,28,15,9,9.4,9.9,0.6,5.4,70,2020-11-27 00:00,,0.3,11,25,5,121.082761,25.035503,19
平鎮,桃園市,30,,良好,1.8,0.25,35.7,32,15,7,7.1,8.4,1.4,4,77,2020-11-27 00:00,,0.4,7,17,2,121.203986,24.952786,20
龍潭,桃園市,31,,良好,0,0.19,36.3,33,13,6,4.9,6.1,1.1,5.1,66,2020-11-27 00:00,,0.3,7,16,3,121.21635,24.863869,21
湖口,新竹縣,30,,良好,1.9,0.26,35.1,32,15,10,5.9,7.1,1.2,4.7,57,2020-11-27 00:00,,0.3,8,21,3,121.038653,24.900142,22
竹東,新竹縣,29,,良好,2.7,0.27,12.5,23,11,7,7.4,9,1.7,1,147,2020-11-27 00:00,,0.3,9,18,2,121.088903,24.740644,23
新竹,新竹市,26,,良好,1.5,0.23,32.9,28,14,1,7.6,9.1,1.5,1.6,67,2020-11-27 00:00,,0.3,6,19,2,120.972075,24.805619,24
頭份,苗栗縣,42,,良好,1.1,0.29,10.4,19,20,10,13.4,15,1.5,0.6,46,2020-11-27 00:00,,0.3,13,32,2,120.898572,24.696969,25
苗栗,苗栗縣,54,細懸浮微粒,普通,1.9,0.46,0.5,10,33,15,18.7,28.2,9.5,0.6,326,2020-11-27 00:00,,0.5,17,40,3,120.8202,24.565269,26
三義,苗栗縣,52,細懸浮微粒,普通,1.4,0.31,28.1,20,35,19,10.4,11.4,1,0.8,185,2020-11-27 00:00,,0.3,16,34,2,120.758833,24.382942,27
豐原,臺中市,67,細懸浮微粒,普通,2.4,0.4,14.1,22,44,22,13.9,13.8,0,1.7,115,2020-11-27 00:00,,0.4,22,46,2,120.741711,24.256586,28
沙鹿,臺中市,54,細懸浮微粒,普通,3.2,0.55,2.5,18,51,16,25.9,29.6,3.7,1.1,50,2020-11-27 00:00,,0.4,17,46,2,120.568794,24.225628,29
大里,臺中市,79,細懸浮微粒,普通,3.5,0.55,10.4,14,53,31,19.8,20.9,1.1,1.1,112,2020-11-27 00:00,,0.7,27,61,4,120.677689,24.099611,30
忠明,臺中市,68,細懸浮微粒,普通,2.2,0.8,1.8,16,55,20,33.4,48.7,15.3,0.9,330,2020-11-27 00:00,,0.6,22,49,2,120.641092,24.151958,31
西屯,臺中市,67,細懸浮微粒,普通,2.6,0.56,3.4,19,55,27,29.6,41.1,11.5,0.4,191,2020-11-27 00:00,,0.4,22,56,2,120.616917,24.162197,32
彰化,彰化縣,73,細懸浮微粒,普通,6.5,0.47,16.8,22,50,24,15.6,16.7,1.1,0.4,247,2020-11-27 00:00,,0.5,24,51,7,120.541519,24.066,33
線西,彰化縣,54,細懸浮微粒,普通,0.5,0.43,6.1,23,40,20,20.9,22.1,1.2,0.4,13,2020-11-27 00:00,,0.4,17,46,2,120.469061,24.131672,34
二林,彰化縣,55,細懸浮微粒,普通,3.5,0.34,2.5,21,52,19,22.1,24.1,2,0.5,279,2020-11-27 00:00,,0.3,17,56,5,120.409653,23.925175,35
南投,南投縣,90,細懸浮微粒,普通,2.1,0.5,13.6,29,54,33,17.6,18.4,0.8,1,160,2020-11-27 00:00,,0.6,32,59,2,120.685306,23.913,36
斗六,雲林縣,94,細懸浮微粒,普通,3.5,0.5,14,28,70,30,14.1,15.2,1.1,0.5,79,2020-11-27 00:00,,0.5,33,69,3,120.544994,23.711853,37
崙背,雲林縣,66,細懸浮微粒,普通,1.8,0.26,7.6,26,62,19,10.2,13.3,3.1,0.4,231,2020-11-27 00:00,,0.3,22,59,3,120.348742,23.757547,38
新港,嘉義縣,52,懸浮微粒,普通,1.8,0.39,5.7,31,66,,22.8,24.9,2,1.5,179,2020-11-27 00:00,,0.3,,56,2,120.345531,23.554839,39
