SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,33.0,,良好,1.5,0.34,14,30.0,18.0,13.0,12.0,12.0,0.5,0.7,271.0,2017-04-06 04:00,,0.3,10.0,17.0,,,,
汐止,新北市,53.0,細懸浮微粒,普通,1.3,0.56,1,6.0,26.0,13.0,20.0,46.0,26.0,0.8,23.0,2017-04-06 04:00,,0.6,16.0,29.0,,,,
萬里,新北市,52.0,細懸浮微粒,普通,1.0,0.23,19,18.0,21.0,17.0,5.4,7.1,1.7,2.8,202.0,2017-04-06 04:00,,0.2,16.0,22.0,,,,
新店,新北市,49.0,,良好,1.0,0.22,27,25.0,18.0,15.0,4.2,5.6,1.4,1.9,183.0,2017-04-06 04:00,,0.4,15.0,22.0,,,,
土城,新北市,87.0,細懸浮微粒,普通,4.6,0.51,4.5,5.0,39.0,30.0,31.0,38.0,6.4,0.6,249.0,2017-04-06 04:00,,0.7,30.0,42.0,,,,
板橋,新北市,82.0,細懸浮微粒,普通,9.6,0.76,0.9,5.0,64.0,31.0,37.0,51.0,14.0,1.3,255.0,2017-04-06 04:00,,0.9,28.0,61.0,,,,
新莊,新北市,72.0,細懸浮微粒,普通,3.9,0.93,1,3.0,46.0,26.0,32.0,41.0,9.3,0.5,237.0,2017-04-06 04:00,,1.1,24.0,52.0,,,,
菜寮,新北市,68.0,細懸浮微粒,普通,1.1,0.4,17,11.0,27.0,17.0,15.0,17.0,1.8,1.1,201.0,2017-04-06 04:00,,0.9,22.0,41.0,,,,
林口,新北市,76.0,細懸浮微粒,普通,0.9,0.3,32,23.0,38.0,30.0,8.7,10.0,1.4,1.7,150.0,2017-04-06 04:00,,0.5,26.0,51.0,,,,
淡水,新北市,65.0,細懸浮微粒,普通,2.8,0.71,5.8,18.0,43.0,24.0,29.0,32.0,3.0,,,2017-04-06 04:00,,0.6,21.0,40.0,,,,
士林,臺北市,36.0,,良好,3.7,0.77,2.7,18.0,22.0,7.0,33.0,59.0,26.0,0.7,306.0,2017-04-06 04:00,,0.5,11.0,28.0,,,,
中山,臺北市,53.0,細懸浮微粒,普通,1.8,0.42,18,12.0,36.0,14.0,14.0,16.0,2.0,1.1,160.0,2017-04-06 04:00,,0.8,16.0,34.0,,,,
萬華,臺北市,59.0,細懸浮微粒,普通,-0.3,0.29,24,16.0,25.0,12.0,10.0,11.0,0.9,0.9,181.0,2017-04-06 04:00,,0.7,19.0,36.0,,,,
古亭,臺北市,54.0,細懸浮微粒,普通,1.0,0.27,24,21.0,21.0,16.0,8.7,9.7,1.0,1.1,171.0,2017-04-06 04:00,,0.5,17.0,27.0,,,,
松山,臺北市,41.0,,良好,1.7,0.58,8.6,15.0,25.0,2.0,22.0,25.0,2.9,1.0,200.0,2017-04-06 04:00,,0.6,13.0,27.0,,,,
大同,臺北市,55.0,細懸浮微粒,普通,1.5,0.71,-,,41.0,10.0,21.0,30.0,8.5,,,2017-04-06 04:00,,1.7,17.0,56.0,,,,
桃園,桃園市,,,設備維護,,,,,,,,,,,,2017-04-06 04:00,,,,,,,,
大園,桃園市,94.0,細懸浮微粒,普通,5.0,0.5,26,16.0,77.0,42.0,23.0,24.0,1.6,2.1,236.0,2017-04-06 04:00,,0.7,33.0,73.0,,,,
松山,臺北市,47,,良好,1.6,0.46,11,18.0,29,9,20.0,22.0,2.6,0.7,203.0,2017-04-06 03:00,,0.6,14,28,,,,
