SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
臺西,雲林縣,56,細懸浮微粒,普通,3.4,0.26,44.8,24,96,14,,,,6.6,2,2020-10-05 10:00,,0.3,18,45,4,120.19933333,23.702175,41
嘉義,嘉義市,93,細懸浮微粒,普通,3.8,0.42,49.3,30,60,39,11.3,14.3,3,2.9,326,2020-10-05 10:00,,0.4,32,55,3,120.44083333,23.462778,42
新營,臺南市,77,細懸浮微粒,普通,4.1,0.39,51.3,32,51,33,8.6,11.1,2.5,2.1,42,2020-10-05 10:00,,0.4,26,47,3,120.31725,23.305633,43
善化,臺南市,64,細懸浮微粒,普通,5,0.27,58,27,53,15,8.3,11,2.7,1,148,2020-10-05 10:00,,0.3,21,46,3,120.297142,23.115097,44
安南,臺南市,62,細懸浮微粒,普通,,0.42,55.3,32,46,21,14.4,16.9,2.5,1.6,149,2020-10-05 10:00,,0.4,20,43,,120.2175,23.048197,45
臺南,臺南市,51,細懸浮微粒,普通,3.8,0.3,53.5,34,35,18,8.5,10.1,1.6,1.9,205,2020-10-05 10:00,,0.3,16,36,3,120.202617,22.984581,46
美濃,高雄市,59,細懸浮微粒,普通,3.1,0.28,55.7,30,41,24,4.9,5.6,0.7,2,250,2020-10-05 10:00,,0.3,19,33,2,120.530542,22.883583,47
橋頭,高雄市,66,細懸浮微粒,普通,3.3,0.27,58,30,37,16,8.3,10.1,1.8,3.2,254,2020-10-05 10:00,,0.3,21,38,3,120.305689,22.757506,48
仁武,高雄市,70,細懸浮微粒,普通,3.3,0.42,58.1,36,42,21,14.8,17.4,2.6,1.8,268,2020-10-05 10:00,,0.4,23,40,3,120.332631,22.689056,49
大寮,高雄市,87,細懸浮微粒,普通,4.8,0.39,58.4,23,51,37,12.9,15,2.1,1.7,151,2020-10-05 10:00,,0.4,30,47,3,120.425311,22.56413611,51
林園,高雄市,77,細懸浮微粒,普通,5.1,0.28,55.5,25,38,25,4.5,4.9,0.3,2.4,192,2020-10-05 10:00,,0.3,26,46,3,120.41175,22.4795,52
楠梓,高雄市,63,細懸浮微粒,普通,2.3,0.36,53.6,34,35,17,12.6,17.1,4.5,1.4,203,2020-10-05 10:00,,0.3,20,40,2,120.328289,22.733667,53
左營,高雄市,57,細懸浮微粒,普通,4.1,0.29,57.4,35,40,17,7,8.1,1.2,2.3,249,2020-10-05 10:00,,0.4,18,38,3,120.292917,22.674861,54
前金,高雄市,73,細懸浮微粒,普通,5.4,0.3,56,34,37,24,10.1,12.9,2.8,3.3,222,2020-10-05 10:00,,0.4,24,40,5,120.288086,22.632567,56
松山,臺北市,52,細懸浮微粒,普通,1.2,0.42,24.9,31,,16,28.1,30.9,2.8,1.1,36,2020-10-05 15:00,,0.4,16,32,2,121.578611,25.05,15
大同,臺北市,70,細懸浮微粒,普通,2.9,1.53,-,-,64,28,41.6,90,48.5,-,-,2020-10-05 15:00,,1.2,23,46,2,121.513311,25.0632,16
前鎮,高雄市,62,細懸浮微粒,普通,2.7,0.29,47.9,31,40,19,14.5,17,2.5,2.2,179,2020-10-05 10:00,,0.5,20,41,3,120.307564,22.605386,57
小港,高雄市,65,細懸浮微粒,普通,3.2,0.29,44.5,31,35,21,15.8,21.9,6.1,2.8,265,2020-10-05 10:00,,0.4,21,37,3,120.337736,22.565833,58
屏東,屏東縣,71,細懸浮微粒,普通,3.3,0.35,55.7,31,30,22,9.5,12.6,3.2,1.9,225,2020-10-05 10:00,,0.3,24,38,3,120.488033,22.673081,59
潮州,屏東縣,65,細懸浮微粒,普通,3.6,0.28,58.3,28,34,16,2.8,3.2,0.3,1.7,159,2020-10-05 10:00,,0.3,21,37,2,120.561175,22.523108,60
恆春,屏東縣,35,,良好,1.3,0.13,39.5,38,18,7,0.8,2.2,1.4,6.9,36,2020-10-05 10:00,,0.1,6,14,1,120.788928,21.958069,61
臺東,臺東縣,28,,良好,1.9,0.36,37,28,41,12,5.1,7.1,2,3.9,51,2020-10-05 10:00,,0.2,9,22,1,121.15045,22.755358,62
花蓮,花蓮縣,20,,良好,1.3,0.27,42.8,20,,9,5.2,7.3,2.2,2.5,71,2020-10-05 10:00,,0.2,6,18,1,121.599769,23.971306,63
陽明,臺北市,43,,良好,1.1,0.29,49.4,46,5,1,1.6,2,0.3,,,2020-10-05 10:00,,0.2,3,5,1,121.529583,25.182722,64
宜蘭,宜蘭縣,28,,良好,2,0.21,22.7,30,18,11,7.9,10.2,2.3,1.1,220,2020-10-05 10:00,,0.2,7,16,2,121.746394,24.747917,65
冬山,宜蘭縣,27,,良好,,0.19,35.4,29,11,8,5.3,6.8,1.5,1.2,194,2020-10-05 10:00,,0.2,4,12,,121.792928,24.632203,66
三重,新北市,38,,良好,0.5,1.16,-,-,30,14,33.1,72.3,39.2,-,-,2020-10-05 10:00,,0.8,12,17,1,121.493806,25.072611,67
中壢,桃園市,32,,良好,2.2,0.62,28.5,23,28,12,24.7,32.9,8.2,2.1,24,2020-10-05 10:00,,0.7,10,17,3,121.221667,24.953278,68
竹山,南投縣,88,細懸浮微粒,普通,1.9,0.34,52.4,30,47,37,5.8,7.5,1.6,1.1,24,2020-10-05 10:00,,0.3,31,40,2,120.677306,23.756389,69
永和,新北市,32,,良好,1.6,0.7,39.1,35,34,16,17.2,24.5,7.3,3.3,75,2020-10-05 10:00,,0.5,8,16,1,121.516306,25.017,70
復興,高雄市,66,細懸浮微粒,普通,3.6,0.26,49.3,36,32,20,13.5,16.7,3.2,1.4,240,2020-10-05 10:00,,0.4,22,41,3,120.312017,22.608711,71
