SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,39,,良好,1.6,0.28,30,42.0,24,9,13.0,17.0,3.5,0.4,78.0,2019-11-10 00:00,,0.3,8,25,1.0,121.760056,25.129167000000002,1
汐止,新北市,26,,良好,7.5,0.32,21,28.0,21,8,21.0,24.0,2.1,1.9,48.0,2019-11-10 00:00,,0.3,8,24,2.0,121.6423,25.067131,2
萬里,新北市,50,,良好,0.5,0.1,52,54.0,39,8,1.9,2.6,0.7,6.4,52.0,2019-11-10 00:00,,0.1,9,46,1.0,121.689881,25.179667000000002,3
新店,新北市,38,,良好,0.9,0.29,32,41.0,17,8,15.0,15.0,0.6,0.9,81.0,2019-11-10 00:00,,0.2,8,19,1.0,121.537778,24.977222,4
土城,新北市,40,,良好,1.4,0.18,45,43.0,19,4,6.9,7.0,0.1,1.5,350.0,2019-11-10 00:00,,0.3,6,20,2.0,121.45186100000001,24.982528,5
板橋,新北市,31,,良好,0.8,0.29,33,34.0,16,6,15.0,16.0,0.9,2.4,85.0,2019-11-10 00:00,,0.3,9,21,1.0,121.45866699999999,25.012972,6
新莊,新北市,36,,良好,1.6,0.33,33,39.0,23,7,16.0,17.0,1.7,3.6,52.0,2019-11-10 00:00,,0.3,10,34,2.0,121.4325,25.037972,7
菜寮,新北市,33,,良好,1.4,0.29,33,36.0,20,7,14.0,15.0,1.1,2.7,61.0,2019-11-10 00:00,,0.3,7,23,1.0,121.48102800000001,25.06895,8
林口,新北市,43,,良好,0.5,0.17,44,46.0,20,5,6.1,7.2,1.1,3.2,65.0,2019-11-10 00:00,,0.2,8,22,1.0,121.376869,25.077197,9
淡水,新北市,33,,良好,0.4,0.2,38,36.0,20,7,6.2,7.5,1.2,,,2019-11-10 00:00,,0.3,8,22,0.0,121.44923899999999,25.1645,10
士林,臺北市,44,,良好,1.7,0.17,45,48.0,24,3,6.2,6.4,0.2,2.7,96.0,2019-11-10 00:00,,0.2,5,22,1.0,121.51538899999998,25.105417000000003,11
中山,臺北市,30,,良好,2.3,0.56,16,24.0,26,8,32.0,38.0,6.2,1.8,91.0,2019-11-10 00:00,,0.5,9,25,1.0,121.526528,25.062361,12
萬華,臺北市,27,,良好,1.9,0.26,34,29.0,19,8,18.0,19.0,1.4,2.5,78.0,2019-11-10 00:00,,0.3,8,24,2.0,121.507972,25.046503,13
古亭,臺北市,37,,良好,0.6,0.18,43,40.0,17,8,5.2,6.0,0.8,1.7,76.0,2019-11-10 00:00,,0.2,8,22,1.0,121.529556,25.020608,14
松山,臺北市,31,,良好,2.8,0.29,37,33.0,16,8,10.0,12.0,1.4,1.6,46.0,2019-11-10 00:00,,0.3,9,22,3.0,121.57861100000001,25.05,15
大同,臺北市,36,,良好,1.6,0.34,-,,20,9,23.0,27.0,4.4,,,2019-11-10 00:00,,0.5,11,29,1.0,121.51331100000002,25.0632,16
汐止,新北市,26,,良好,9.6,0.31,17,25.0,22,9,21.0,22.0,1.6,1.6,53.0,2019-11-10 01:00,,0.3,8,23,3.0,121.6423,25.067131,2
萬里,新北市,49,,良好,1.7,0.1,50,53.0,43,9,1.8,2.3,0.6,1.3,156.0,2019-11-10 01:00,,0.1,8,44,1.0,121.689881,25.179667000000002,3
新店,新北市,37,,良好,1.2,0.22,33,40.0,14,7,11.0,12.0,0.4,1.2,90.0,2019-11-10 01:00,,0.2,8,19,1.0,121.537778,24.977222,4
土城,新北市,39,,良好,1.9,0.21,40,42.0,21,7,8.1,8.2,0.1,1.1,316.0,2019-11-10 01:00,,0.3,6,21,2.0,121.45186100000001,24.982528,5
板橋,新北市,31,,良好,0.5,0.22,39,34.0,21,9,10.0,11.0,0.4,1.6,113.0,2019-11-10 01:00,,0.3,9,20,1.0,121.45866699999999,25.012972,6
新莊,新北市,35,,良好,1.5,0.26,35,38.0,26,7,13.0,14.0,1.8,4.3,53.0,2019-11-10 01:00,,0.3,10,30,2.0,121.4325,25.037972,7
菜寮,新北市,32,,良好,0.9,0.23,36,35.0,16,8,11.0,12.0,1.0,3.2,56.0,2019-11-10 01:00,,0.3,7,21,1.0,121.48102800000001,25.06895,8
麥寮,雲林縣,48,,良好,3.1,0.4,25,35.0,37,12,13.0,15.0,2.2,1.2,15.0,2019-11-10 00:00,,0.2,15,48,3.0,120.251825,23.753505999999998,83
富貴角,新北市,48,,良好,0.1,0.08,51,52.0,30,6,1.0,1.0,0.0,6.5,101.0,2019-11-10 00:00,,0.1,6,34,1.0,121.536763,25.298562,84
臺南(麻豆),臺南市,61,細懸浮微粒,普通,1.5,0.15,24,37.0,40,15,14.0,14.0,0.4,0.9,353.0,2019-11-10 00:00,,0.2,20,60,2.0,,,201
