SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,51.0,細懸浮微粒,普通,3.8,0.23,45,44.0,34,10,15.0,16.0,0.7,1.1,286.0,2019-04-17 00:00,,0.3,16.0,34,2.0,121.760056,25.129167000000002,
新店,新北市,81.0,細懸浮微粒,普通,1.8,0.35,36,30.0,35,25,11.0,12.0,1.2,1.2,177.0,2019-04-17 03:00,,0.5,28.0,44,2.0,121.537778,24.977222,
土城,新北市,110.0,細懸浮微粒,對敏感族群不健康,2.8,0.35,23,20.0,61,34,16.0,16.0,0.4,0.9,154.0,2019-04-17 03:00,,0.6,39.0,66,3.0,121.45186100000001,24.982528,
板橋,新北市,64.0,細懸浮微粒,普通,4.4,0.39,27,30.0,53,20,16.0,17.0,0.3,1.4,244.0,2019-04-17 03:00,,0.5,21.0,46,3.0,121.45866699999999,25.012972,
新莊,新北市,47.0,,良好,2.2,0.27,42,40.0,32,11,15.0,18.0,3.0,0.9,211.0,2019-04-17 03:00,,0.4,15.0,39,3.0,121.4325,25.037972,
菜寮,新北市,78.0,細懸浮微粒,普通,2.0,0.25,46,44.0,31,27,7.8,8.7,0.9,1.9,268.0,2019-04-17 03:00,,0.4,27.0,38,2.0,121.48102800000001,25.06895,
林口,新北市,55.0,細懸浮微粒,普通,1.4,0.18,52,56.0,31,17,3.1,3.7,0.6,0.9,311.0,2019-04-17 03:00,,0.2,17.0,36,2.0,121.376869,25.077197,
淡水,新北市,53.0,細懸浮微粒,普通,1.2,0.18,58,55.0,17,15,0.8,1.8,0.9,,,2019-04-17 03:00,,0.2,16.0,24,1.0,121.44923899999999,25.1645,
士林,臺北市,55.0,細懸浮微粒,普通,0.7,0.25,52,55.0,30,14,5.8,8.3,2.4,0.8,98.0,2019-04-17 03:00,,0.3,17.0,36,1.0,121.51538899999998,25.105417000000003,
中山,臺北市,69.0,細懸浮微粒,普通,0.9,0.36,47,36.0,32,12,12.0,14.0,2.1,1.1,244.0,2019-04-17 03:00,,0.7,23.0,43,3.0,121.526528,25.062361,
萬華,臺北市,50.0,,良好,0.9,0.31,46,39.0,30,16,9.5,13.0,3.1,1.3,273.0,2019-04-17 03:00,,0.5,15.0,42,3.0,121.507972,25.046503,
古亭,臺北市,80.0,細懸浮微粒,普通,1.1,0.3,51,39.0,33,17,8.4,9.2,0.8,1.3,217.0,2019-04-17 03:00,,0.5,27.0,42,2.0,121.529556,25.020608,
松山,臺北市,69.0,細懸浮微粒,普通,1.5,0.33,47,37.0,35,21,10.0,11.0,1.0,1.2,207.0,2019-04-17 03:00,,0.5,23.0,47,3.0,121.57861100000001,25.05,
花蓮,花蓮縣,28.0,,良好,2.3,0.35,15,16.0,27,4,9.4,9.9,0.6,1.1,264.0,2019-04-17 00:00,,0.6,9.0,27,2.0,121.599769,23.971306,
汐止,新北市,90.0,細懸浮微粒,普通,2.1,0.63,25,26.0,45.0,29,26.0,28.0,2.5,1.0,214.0,2019-04-17 01:00,,0.7,32.0,47,3.0,121.6423,25.067131,
萬里,新北市,52.0,細懸浮微粒,普通,2.2,0.2,62,53.0,27.0,14,1.6,1.5,-0.1,2.0,302.0,2019-04-17 01:00,,0.2,16.0,32,1.0,121.689881,25.179667000000002,
土城,新北市,109.0,細懸浮微粒,對敏感族群不健康,3.7,0.56,15,25.0,75.0,48,27.0,29.0,2.0,0.7,151.0,2019-04-17 01:00,,0.6,39.0,67,3.0,121.45186100000001,24.982528,
板橋,新北市,70.0,細懸浮微粒,普通,2.5,0.37,35,31.0,38.0,21,15.0,15.0,0.4,0.7,347.0,2019-04-17 01:00,,0.6,23.0,46,3.0,121.45866699999999,25.012972,
