SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,40,nan,良好,3.9,0.33,39,43.0,12,9,15.0,16.0,0.8,0.6,204.0,2017-03-18 00:00,,0.3,11.0,14,,,,
三重,新北市,36,nan,良好,1.6,1.08,-,nan,33,6,38.0,67.0,29.0,nan,nan,2017-03-18 00:00,,1.6,6.0,28,,,,
汐止,新北市,41,nan,良好,1.6,0.34,39,33.0,12,11,14.0,15.0,0.9,1.3,54.0,2017-03-18 00:00,,0.4,13.0,12,,,,
萬里,新北市,50,nan,良好,2.2,0.21,52,54.0,8,14,4.3,4.8,0.5,2.6,216.0,2017-03-18 00:00,,0.2,14.0,18,,,,
新店,新北市,33,nan,良好,6.9,0.36,38,36.0,11,9,17.0,18.0,1.6,1.5,82.0,2017-03-18 00:00,,0.5,9.0,12,,,,
土城,新北市,32,nan,良好,5.5,0.46,36,35.0,9,7,19.0,20.0,1.1,1.1,138.0,2017-03-18 00:00,,0.5,7.0,9,,,,
板橋,新北市,26,nan,良好,1.5,0.5,34,28.0,19,3,22.0,23.0,1.3,1.2,64.0,2017-03-18 00:00,,0.6,7.0,18,,,,
新莊,新北市,25,nan,良好,1.8,0.61,26,26.0,15,2,27.0,28.0,1.0,1.4,79.0,2017-03-18 00:00,,0.7,4.0,16,,,,
菜寮,新北市,30,nan,良好,1.9,0.52,29,28.0,11,9,23.0,24.0,1.0,1.2,110.0,2017-03-18 00:00,,0.6,9.0,13,,,,
林口,新北市,51,細懸浮微粒,普通,1.9,0.53,22,33.0,27,20,26.0,28.0,1.7,2.9,136.0,2017-03-18 00:00,,0.4,16.0,23,,,,
淡水,新北市,35,nan,良好,1.1,0.27,35,38.0,13,7,5.6,6.7,1.1,nan,nan,2017-03-18 00:00,,0.3,8.0,14,,,,
士林,臺北市,32,nan,良好,1.2,0.39,33,35.0,14,4,12.0,13.0,0.6,1.0,179.0,2017-03-18 00:00,,0.4,5.0,18,,,,
中山,臺北市,25,nan,良好,2.4,0.61,25,20.0,13,nan,27.0,33.0,5.7,2.4,121.0,2017-03-18 00:00,,0.8,nan,15,,,,
萬華,臺北市,29,nan,良好,1.7,0.5,27,23.0,21,11,26.0,29.0,3.6,1.9,121.0,2017-03-18 00:00,,0.6,9.0,22,,,,
古亭,臺北市,31,nan,良好,1.3,0.34,43,33.0,4,6,14.0,15.0,1.6,3.0,110.0,2017-03-18 00:00,,0.5,10.0,13,,,,
松山,臺北市,25,nan,良好,1.3,0.38,37,26.0,5,7,16.0,18.0,2.1,1.1,114.0,2017-03-18 00:00,,0.5,8.0,12,,,,
