SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,49,,良好,2.6,0.77,2.2,13.0,29,11,31.0,44.0,13.0,0.5,15.0,2019-12-17 00:00,,0.6,15,27,3.0,121.760056,25.129167000000002,1
汐止,新北市,51,細懸浮微粒,普通,3.1,0.76,2.9,8.0,27,14,23.0,68.0,46.0,0.5,298.0,2019-12-17 00:00,,0.7,16,30,5.0,121.6423,25.067131,2
萬里,新北市,38,,良好,0.8,0.18,25,27.0,9,7,5.2,5.9,0.7,3.2,228.0,2019-12-17 00:00,,0.2,12,16,1.0,121.689881,25.179667000000002,3
新店,新北市,52,細懸浮微粒,普通,1.7,0.29,14,17.0,11,10,11.0,14.0,2.6,1.5,142.0,2019-12-17 00:00,,0.6,16,23,3.0,121.537778,24.977222,4
桃園,桃園市,125,細懸浮微粒,對敏感族群不健康,9.6,1.15,2,11.0,65,46,,,,0.6,212.0,2019-12-17 00:00,,1.0,45,70,6.0,121.304383,24.995368,17
大園,桃園市,100,細懸浮微粒,普通,5.9,0.76,3.6,28.0,92,43,45.0,65.0,20.0,2.6,159.0,2019-12-17 00:00,,0.5,35,62,4.0,121.201811,25.060344,18
觀音,桃園市,92,細懸浮微粒,普通,3.2,0.56,7.7,28.0,47,33,27.0,28.0,1.0,0.4,80.0,2019-12-17 00:00,,0.4,32,46,5.0,121.082761,25.035503,19
土城,新北市,97,細懸浮微粒,普通,4.3,1.08,2.3,8.0,54,42,41.0,76.0,34.0,0.5,66.0,2019-12-17 00:00,,1.2,34,54,4.0,121.45186100000001,24.982528,5
板橋,新北市,102,細懸浮微粒,對敏感族群不健康,9.1,0.88,2.7,9.0,53,36,41.0,49.0,8.1,0.9,258.0,2019-12-17 00:00,,1.1,36,58,7.0,121.45866699999999,25.012972,6
新莊,新北市,105,細懸浮微粒,對敏感族群不健康,5.4,1.48,1.8,8.0,54,38,49.0,86.0,37.0,0.4,42.0,2019-12-17 00:00,,1.2,37,61,4.0,121.4325,25.037972,7
菜寮,新北市,99,細懸浮微粒,普通,3.4,1.24,2.2,13.0,43,29,44.0,81.0,37.0,0.9,125.0,2019-12-17 00:00,,1.0,35,54,4.0,121.48102800000001,25.06895,8
林口,新北市,81,細懸浮微粒,普通,6.2,0.81,5.2,27.0,51,33,47.0,49.0,2.8,3.3,132.0,2019-12-17 00:00,,0.6,28,45,3.0,121.376869,25.077197,9
士林,臺北市,65,細懸浮微粒,普通,1.4,0.63,3.3,15.0,16,10,27.0,33.0,6.6,1.6,102.0,2019-12-17 00:00,,0.8,21,38,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,82,細懸浮微粒,普通,3.9,0.46,9.5,8.0,17,11,21.0,24.0,3.1,2.1,153.0,2019-12-17 00:00,,1.2,28,39,4.0,121.526528,25.062361,12
萬華,臺北市,77,細懸浮微粒,普通,3.8,0.43,10,10.0,20,12,20.0,24.0,4.6,1.3,166.0,2019-12-17 00:00,,0.9,26,42,4.0,121.507972,25.046503,13
古亭,臺北市,63,細懸浮微粒,普通,2.1,0.43,7.2,12.0,15,12,19.0,23.0,3.5,0.8,142.0,2019-12-17 00:00,,0.7,20,28,3.0,121.529556,25.020608,14
松山,臺北市,64,細懸浮微粒,普通,5.7,1.18,2.8,5.0,30,20,36.0,81.0,45.0,0.9,56.0,2019-12-17 00:00,,0.9,21,32,6.0,121.57861100000001,25.05,15
大同,臺北市,89,細懸浮微粒,普通,3.5,2.04,-,,22,17,33.0,110.0,78.0,,,2019-12-17 00:00,,1.9,31,48,4.0,121.51331100000002,25.0632,16
淡水,新北市,86,細懸浮微粒,普通,2.0,0.83,2.8,24.0,37,29,32.0,36.0,4.0,,,2019-12-17 00:00,,0.7,30,37,2.0,121.44923899999999,25.1645,10
土城,新北市,101,細懸浮微粒,對敏感族群不健康,3.0,0.97,2.1,3.0,43,34,33.0,59.0,26.0,0.5,159.0,2019-12-17 01:00,,1.2,36,54,4.0,121.45186100000001,24.982528,5
