SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,30,,良好,1.8,0.4,17,25.0,16,8,17.0,18.0,0.3,0.6,288.0,2018-03-11 01:00,,0.4,9,19,1,,,
汐止,新北市,42,,良好,3.0,0.49,4.4,18.0,22,13,29.0,38.0,8.3,1.5,68.0,2018-03-11 01:00,,0.4,13,22,3,,,
萬里,新北市,32,,良好,2.0,0.17,29,35.0,10,9,4.9,6.1,1.2,2.8,184.0,2018-03-11 01:00,,0.2,8,19,1,,,
新店,新北市,35,,良好,0.7,0.25,39,38.0,20,11,8.1,9.2,1.1,1.7,107.0,2018-03-11 01:00,,0.3,7,18,1,,,
土城,新北市,36,,良好,2.4,0.35,36,39.0,19,5,14.0,14.0,0.3,0.9,246.0,2018-03-11 01:00,,0.4,5,21,2,,,
板橋,新北市,34,,良好,1.4,0.32,38,37.0,22,9,11.0,13.0,1.7,2.5,54.0,2018-03-11 01:00,,0.4,10,25,2,,,
新莊,新北市,38,,良好,1.5,0.24,43,41.0,21,7,9.0,9.8,0.8,3.8,49.0,2018-03-11 01:00,,0.3,7,22,3,,,
菜寮,新北市,29,,良好,1.0,0.27,33,31.0,18,8,13.0,14.0,1.9,2.4,81.0,2018-03-11 01:00,,0.4,7,18,2,,,
林口,新北市,44,,良好,2.1,0.16,49,47.0,25,10,5.1,5.8,0.7,4.8,94.0,2018-03-11 01:00,,0.2,10,24,2,,,
淡水,新北市,34,,良好,2.4,0.15,40,37.0,21,8,3.7,4.7,1.0,,,2018-03-11 01:00,,0.2,9,20,2,,,
士林,臺北市,43,,良好,2.4,0.16,48,46.0,22,9,4.3,5.8,1.6,2.5,91.0,2018-03-11 01:00,,0.2,8,29,2,,,
中山,臺北市,29,,良好,3.2,0.43,30,27.0,19,4,18.0,19.0,1.5,1.9,126.0,2018-03-11 01:00,,0.5,9,24,4,,,
萬華,臺北市,49,,良好,1.7,0.32,31,28.0,15,14,18.0,21.0,3.3,3.3,101.0,2018-03-11 01:00,,0.4,15,27,2,,,
古亭,臺北市,36,,良好,1.1,0.26,40,39.0,17,15,11.0,12.0,1.5,2.3,80.0,2018-03-11 01:00,,0.3,11,21,2,,,
松山,臺北市,35,,良好,3.7,0.4,19,21.0,27,9,24.0,25.0,0.9,1.7,62.0,2018-03-11 01:00,,0.4,11,25,3,,,
桃園,桃園市,31,,良好,1.7,0.3,36,34.0,23,ND,12.0,13.0,1.0,3.3,89.0,2018-03-11 01:00,,0.4,6,25,2,,,
大園,桃園市,38,,良好,2.4,0.22,40,41.0,19,5,19.0,20.0,0.7,4.1,64.0,2018-03-11 01:00,,0.2,11,30,2,,,
觀音,桃園市,46,,良好,8.0,0.21,34,34.0,38,15,13.0,13.0,0.5,3.8,65.0,2018-03-11 01:00,,0.2,14,38,7,,,
平鎮,桃園市,34,,良好,1.0,0.3,40,37.0,25,11,9.8,12.0,2.1,3.0,86.0,2018-03-11 01:00,,0.4,10,36,2,,,
龍潭,桃園市,36,,良好,1.6,0.22,39,39.0,13,10,7.7,8.6,0.9,1.3,78.0,2018-03-11 01:00,,0.3,9,27,2,,,
基隆,基隆市,32,,良好,1.3,0.37,18,29.0,18,9,18.0,18.0,0.6,0.6,286.0,2018-03-11 00:00,,0.4,10,20,1,,,
汐止,新北市,43,,良好,4.5,0.5,5.4,24.0,22,13,31.0,41.0,10.0,1.9,54.0,2018-03-11 00:00,,0.4,13,22,3,,,
萬里,新北市,35,,良好,2.2,0.17,28,38.0,8,7,5.6,6.8,1.1,2.9,188.0,2018-03-11 00:00,,0.2,7,22,1,,,
新店,新北市,36,,良好,1.1,0.25,36,39.0,18,5,9.9,11.0,1.5,2.5,126.0,2018-03-11 00:00,,0.3,6,17,1,,,
土城,新北市,37,,良好,1.5,0.36,36,40.0,17,6,14.0,14.0,0.2,1.2,305.0,2018-03-11 00:00,,0.4,5,22,2,,,
板橋,新北市,34,,良好,1.8,0.34,36,37.0,25,10,13.0,15.0,1.4,2.0,60.0,2018-03-11 00:00,,0.4,10,26,2,,,
新莊,新北市,39,,良好,1.7,0.32,40,42.0,21,6,13.0,14.0,0.6,3.7,51.0,2018-03-11 00:00,,0.3,7,22,3,,,
菜寮,新北市,29,,良好,1.0,0.35,31,31.0,21,10,16.0,18.0,1.9,3.0,82.0,2018-03-11 00:00,,0.4,6,19,2,,,
林口,新北市,44,,良好,0.9,0.18,49,47.0,25,10,6.2,7.0,0.8,5.0,112.0,2018-03-11 00:00,,0.2,10,23,2,,,
淡水,新北市,34,,良好,2.3,0.16,41,37.0,18,9,3.7,4.7,1.0,,,2018-03-11 00:00,,0.2,9,20,2,,,
士林,臺北市,43,,良好,1.6,0.17,48,46.0,27,10,4.4,6.0,1.6,2.2,85.0,2018-03-11 00:00,,0.2,8,30,2,,,
中山,臺北市,32,,良好,2.3,0.4,30,28.0,21,3,19.0,21.0,2.4,2.6,124.0,2018-03-11 00:00,,0.5,10,27,4,,,
萬華,臺北市,46,,良好,1.4,0.36,27,29.0,25,21,23.0,25.0,2.7,3.2,96.0,2018-03-11 00:00,,0.4,14,28,2,,,
古亭,臺北市,36,,良好,1.3,0.27,38,39.0,17,9,13.0,15.0,1.7,2.8,62.0,2018-03-11 00:00,,0.3,10,22,2,,,
松山,臺北市,32,,良好,2.5,0.44,17,24.0,20,14,27.0,28.0,2.0,1.5,68.0,2018-03-11 00:00,,0.4,10,26,3,,,
大同,臺北市,36,,良好,1.9,0.58,-,,38,9,27.0,37.0,9.3,,,2018-03-11 00:00,,0.6,11,36,3,,,
桃園,桃園市,31,,良好,1.6,0.36,32,34.0,28,4,15.0,16.0,0.9,3.0,77.0,2018-03-11 00:00,,0.4,8,26,2,,,
大園,桃園市,39,,良好,1.2,0.2,44,42.0,14,10,12.0,12.0,0.8,5.0,60.0,2018-03-11 00:00,,0.2,12,33,2,,,
觀音,桃園市,45,,良好,11.0,0.19,37,36.0,35,11,14.0,14.0,0.6,5.6,63.0,2018-03-11 00:00,,0.2,14,39,7,,,
平鎮,桃園市,35,,良好,1.7,0.33,39,38.0,41,14,11.0,14.0,2.2,3.6,81.0,2018-03-11 00:00,,0.4,9,37,2,,,
龍潭,桃園市,37,,良好,1.5,0.24,39,40.0,19,9,8.8,9.9,1.1,3.2,73.0,2018-03-11 00:00,,0.3,8,31,2,,,
湖口,新竹縣,38,,良好,1.8,0.3,37,41.0,26,13,12.0,13.0,1.1,2.7,62.0,2018-03-11 00:00,,0.3,12,31,2,,,
竹東,新竹縣,41,,良好,1.8,0.26,23,30.0,28,13,6.7,8.4,1.7,1.5,134.0,2018-03-11 00:00,,0.3,13,27,1,,,
新竹,新竹市,43,,良好,1.7,0.36,23,29.0,28,15,20.0,20.0,0.3,1.0,64.0,2018-03-11 00:00,,0.4,13,29,2,,,
頭份,苗栗縣,40,,良好,1.6,0.33,21,32.0,25,13,16.0,16.0,0.5,1.3,123.0,2018-03-11 00:00,,0.3,12,32,2,,,
苗栗,苗栗縣,64,細懸浮微粒,普通,1.9,0.58,3.1,22.0,41,20,29.0,38.0,9.5,0.5,331.0,2018-03-11 00:00,,0.5,21,45,3,,,
三義,苗栗縣,46,,良好,0.3,0.28,23,33.0,21,13,7.9,8.1,0.2,0.7,11.0,2018-03-11 00:00,,0.3,14,29,1,,,
