SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
彰化(大城),彰化縣,33.0,,良好,2.3,0.18,33,36.0,16.0,7,5.3,6.7,1.4,2.7,4.8,2019-02-10 00:00,,0.2,10.0,17.0,2.0,,,
屏東(琉球),屏東縣,86.0,細懸浮微粒,普通,5.8,0.62,14,40.0,60.0,35,27.0,28.0,1.0,3.4,342.0,2019-02-10 00:00,,0.5,30.0,54.0,4.0,,,
中壢,桃園市,17.0,,良好,2.0,0.36,28,18.0,9.0,2,11.0,17.0,6.0,1.0,341.0,2019-02-10 00:00,,0.6,4.0,13.0,2.0,121.221667,24.953278,
竹山,南投縣,43.0,,良好,1.9,0.36,11,18.0,37.0,11,17.0,18.0,1.9,1.1,26.0,2019-02-10 00:00,,0.4,13.0,38.0,2.0,120.677306,23.756389000000002,
永和,新北市,31.0,,良好,1.6,0.23,38,34.0,5.0,2,5.5,6.8,1.3,2.7,85.0,2019-02-10 00:00,,0.3,4.0,6.0,1.0,121.516306,25.017,
復興,高雄市,72.0,細懸浮微粒,普通,3.6,0.58,12,28.0,54.0,24,22.0,25.0,2.6,1.4,104.0,2019-02-10 00:00,,0.5,24.0,54.0,3.0,120.312017,22.608711,
基隆,基隆市,37.0,,良好,1.2,0.17,41,40.0,11.0,ND,3.3,4.0,0.8,1.0,63.0,2019-02-10 00:00,,0.2,1.0,11.0,1.0,121.760056,25.129167000000002,
汐止,新北市,34.0,,良好,0.7,0.19,38,37.0,1.0,ND,5.5,5.6,0.2,1.7,59.0,2019-02-10 00:00,,0.2,2.0,5.0,1.0,121.6423,25.067131,
萬里,新北市,42.0,,良好,1.8,0.15,46,45.0,38.0,2,1.0,1.4,0.4,6.4,23.0,2019-02-10 00:00,,0.2,4.0,39.0,2.0,121.689881,25.179667000000002,
新店,新北市,31.0,,良好,1.5,0.22,33,33.0,1.0,9,8.3,9.3,1.0,2.1,63.0,2019-02-10 00:00,,0.2,6.0,5.0,1.0,121.537778,24.977222,
