SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
永和,新北市,,,設備維護,2.3,1.24,16,16.0,63.0,48,42.0,62.0,20.0,0.5,338.0,2019-06-13 16:00,,1.4,,34.0,2.0,121.516306,25.017,
復興,高雄市,23.0,,良好,2.0,0.24,23,21.0,24.0,4,7.9,12.0,3.8,1.3,272.0,2019-06-13 16:00,,0.3,6.0,25.0,4.0,120.312017,22.608711,
關山,臺東縣,21.0,,良好,1.3,-,20,20.0,21.0,7,2.6,3.3,0.7,0.5,143.0,2019-06-13 16:00,,,7.0,19.0,2.0,121.161933,23.045082999999998,
麥寮,雲林縣,30.0,,良好,1.0,0.23,19,29.0,16.0,4,5.2,7.8,2.6,3.4,187.0,2019-06-13 16:00,,0.3,9.0,26.0,1.0,120.251825,23.753505999999998,
富貴角,新北市,51.0,臭氧八小時,普通,0.0,0.12,53,55.0,18.0,5,1.0,1.1,0.0,2.1,90.0,2019-06-13 16:00,,0.1,7.0,20.0,0.0,121.536763,25.298562,
臺南(麻豆),臺南市,28.0,,良好,1.6,0.06,26,30.0,7.0,2,5.1,5.6,0.5,1.6,115.0,2019-06-13 16:00,,0.1,6.0,17.0,2.0,,,
彰化(大城),彰化縣,41.0,,良好,1.2,0.2,29,43.0,9.0,ND,1.7,2.2,0.5,0.4,194.0,2019-06-13 16:00,,0.3,13.0,22.0,2.0,,,
苗栗(後龍),苗栗縣,54.0,細懸浮微粒,普通,3.5,0.24,56,42.0,21.0,17,8.0,9.6,1.6,0.4,238.0,2019-06-13 16:00,,0.3,17.0,20.0,3.0,120.34874199999999,23.757547,
屏東(琉球),屏東縣,24.0,,良好,1.3,0.12,24,26.0,14.0,3,4.0,5.0,1.0,0.7,142.0,2019-06-13 16:00,,0.1,5.0,9.0,2.0,,,
基隆,基隆市,33.0,,良好,1.4,0.54,23,36.0,3.0,7,19.0,19.0,0.7,0.6,120.0,2019-06-13 19:00,,0.3,6.0,8.0,2.0,121.760056,25.129167000000002,
汐止,新北市,46.0,,良好,4.1,0.62,5.2,21.0,32.0,17,39.0,50.0,11.0,0.7,19.0,2019-06-13 19:00,,0.4,14.0,29.0,3.0,121.6423,25.067131,
基隆,基隆市,36.0,,良好,1.3,0.33,32,39.0,,7,16.0,17.0,1.4,1.4,99.0,2019-06-13 17:00,,0.3,6.0,,2.0,121.760056,25.129167000000002,
汐止,新北市,36.0,,良好,2.3,0.6,16,25.0,40.0,19,38.0,46.0,9.0,0.9,39.0,2019-06-13 17:00,,0.4,11.0,24.0,2.0,121.6423,25.067131,
萬里,新北市,48.0,,良好,2.6,0.2,50,52.0,12.0,2,6.7,7.4,0.7,0.6,135.0,2019-06-13 17:00,,0.2,2.0,21.0,3.0,121.689881,25.179667000000002,
新店,新北市,54.0,細懸浮微粒,普通,2.3,0.72,16,24.0,51.0,33,35.0,40.0,5.4,1.1,167.0,2019-06-13 17:00,,0.5,17.0,26.0,2.0,121.537778,24.977222,
土城,新北市,52.0,細懸浮微粒,普通,2.4,0.74,10,17.0,,30,42.0,48.0,6.2,0.7,127.0,2019-06-13 17:00,,0.6,16.0,22.0,2.0,121.45186100000001,24.982528,
板橋,新北市,65.0,細懸浮微粒,普通,2.7,1.33,5.9,18.0,68.0,33,62.0,81.0,19.0,1.1,157.0,2019-06-13 17:00,,0.9,21.0,39.0,2.0,121.45866699999999,25.012972,
新莊,新北市,65.0,二氧化氮,普通,3.8,1.33,6,13.0,58.0,27,67.0,93.0,26.0,0.7,110.0,2019-06-13 17:00,,1.0,20.0,40.0,2.0,121.4325,25.037972,
菜寮,新北市,52.0,細懸浮微粒,普通,2.1,1.32,7.8,10.0,53.0,22,53.0,66.0,13.0,1.2,134.0,2019-06-13 17:00,,1.0,16.0,34.0,2.0,121.48102800000001,25.06895,
林口,新北市,50.0,,良好,3.0,0.58,21,21.0,,14,36.0,45.0,9.4,2.1,122.0,2019-06-13 17:00,,0.6,15.0,,3.0,121.376869,25.077197,
淡水,新北市,44.0,,良好,2.8,0.5,17,16.0,22.0,16,17.0,20.0,2.8,,,2019-06-13 17:00,,0.5,14.0,18.0,2.0,121.44923899999999,25.1645,
士林,臺北市,56.0,細懸浮微粒,普通,2.2,0.87,9.6,13.0,47.0,20,43.0,51.0,8.3,0.6,120.0,2019-06-13 17:00,,0.8,18.0,32.0,2.0,121.51538899999998,25.105417000000003,
三義,苗栗縣,28.0,,良好,2.2,0.18,31,30.0,,2,2.5,3.9,1.4,4.2,177.0,2019-06-13 17:00,,0.2,2.0,,2.0,120.75883300000001,24.382942,
豐原,臺中市,,,設備維護,1.0,0.2,30,33.0,,8,6.7,9.7,3.1,3.7,159.0,2019-06-13 17:00,,0.2,7.0,,2.0,120.74171100000001,24.256586,
沙鹿,臺中市,54.0,細懸浮微粒,普通,1.0,0.31,32,44.0,20.0,14,14.0,16.0,2.1,3.2,158.0,2019-06-13 17:00,,0.3,17.0,28.0,2.0,120.568794,24.225628,
大里,臺中市,31.0,,良好,3.9,0.44,23,31.0,22.0,6,14.0,17.0,2.7,1.2,330.0,2019-06-13 17:00,,0.4,9.0,19.0,3.0,120.67768899999999,24.099611,
忠明,臺中市,,,設備維護,0.1,0.37,28,36.0,,16,14.0,17.0,2.1,2.4,108.0,2019-06-13 17:00,,0.4,16.0,,2.0,120.64109199999999,24.151958,
西屯,臺中市,47.0,,良好,1.6,0.31,26,38.0,27.0,15,18.0,21.0,2.7,1.7,140.0,2019-06-13 17:00,,0.4,14.0,28.0,2.0,120.61691699999999,24.162197,
彰化,彰化縣,65.0,細懸浮微粒,普通,1.8,0.35,18,38.0,20.0,17,8.8,9.5,0.8,3.0,191.0,2019-06-13 17:00,,0.4,21.0,27.0,3.0,120.541519,24.066,
線西,彰化縣,64.0,細懸浮微粒,普通,1.2,0.13,22,44.0,12.0,7,2.9,6.2,3.3,3.1,185.0,2019-06-13 17:00,,0.3,21.0,28.0,4.0,120.46906100000001,24.131672000000002,
二林,彰化縣,52.0,細懸浮微粒,普通,2.0,0.1,21,34.0,,16,1.4,2.5,1.1,3.8,177.0,2019-06-13 17:00,,0.2,16.0,,3.0,120.409653,23.925175,
南投,南投縣,22.0,,良好,0.3,0.29,18,24.0,,3,8.7,10.0,1.6,1.7,151.0,2019-06-13 17:00,,0.3,4.0,,1.0,120.68530600000001,23.913,
斗六,雲林縣,,,設備維護,1.8,0.22,22,31.0,,12,5.5,8.4,2.9,1.7,197.0,2019-06-13 17:00,,0.3,8.0,,2.0,120.54499399999999,23.711853,
崙背,雲林縣,30.0,,良好,0.8,0.14,22,32.0,9.0,ND,3.8,4.9,1.0,,170.0,2019-06-13 17:00,,0.2,4.0,15.0,1.0,120.34874199999999,23.757547,
新港,嘉義縣,,,設備維護,1.0,0.14,20,29.0,,13,6.1,8.5,2.4,2.7,145.0,2019-06-13 17:00,,0.2,14.0,,2.0,120.34553100000001,23.554839,
朴子,嘉義縣,28.0,,良好,2.4,0.24,17,30.0,14.0,ND,8.0,14.0,6.0,1.8,140.0,2019-06-13 17:00,,0.3,8.0,19.0,2.0,120.24781000000002,23.467123,
臺西,雲林縣,41.0,,良好,2.2,0.11,21,34.0,11.0,7,3.0,5.7,2.7,4.6,154.0,2019-06-13 17:00,,0.2,13.0,22.0,2.0,120.20284199999999,23.717533,
基隆,基隆市,24.0,,良好,1.8,0.6,5.1,23.0,4.0,12,23.0,27.0,3.9,0.6,257.0,2019-06-13 22:00,,0.4,7.0,6.0,2.0,121.760056,25.129167000000002,
汐止,新北市,51.0,細懸浮微粒,普通,3.4,0.97,2.7,8.0,40.0,21,32.0,64.0,32.0,0.6,238.0,2019-06-13 22:00,,0.6,16.0,28.0,3.0,121.6423,25.067131,
萬里,新北市,31.0,,良好,3.2,0.49,14,34.0,32.0,13,19.0,20.0,0.6,1.6,248.0,2019-06-13 22:00,,0.3,5.0,22.0,3.0,121.689881,25.179667000000002,
新店,新北市,89.0,細懸浮微粒,普通,1.8,0.88,0.8,9.0,35.0,32,30.0,41.0,11.0,0.8,165.0,2019-06-13 22:00,,0.8,31.0,39.0,2.0,121.537778,24.977222,
土城,新北市,84.0,細懸浮微粒,普通,2.9,1.17,2.3,6.0,,30,34.0,77.0,43.0,0.8,128.0,2019-06-13 22:00,,1.0,29.0,,2.0,121.45186100000001,24.982528,
板橋,新北市,99.0,細懸浮微粒,普通,4.1,2.75,2,6.0,67.0,43,56.0,125.0,68.0,0.4,291.0,2019-06-13 22:00,,1.6,35.0,58.0,3.0,121.45866699999999,25.012972,
新莊,新北市,81.0,細懸浮微粒,普通,3.5,2.29,1.5,3.0,60.0,31,58.0,103.0,44.0,1.0,279.0,2019-06-13 22:00,,1.8,28.0,53.0,3.0,121.4325,25.037972,
菜寮,新北市,75.0,細懸浮微粒,普通,2.8,2.41,1.9,5.0,65.0,28,55.0,124.0,69.0,0.6,305.0,2019-06-13 22:00,,1.8,25.0,55.0,2.0,121.48102800000001,25.06895,
