SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
菜寮,新北市,59.0,細懸浮微粒,普通,1.5,0.47,54,36.0,57.0,21.0,7.4,8.2,0.9,2.9,95.0,2018-10-27 03:00,,0.6,19.0,47.0,3.0,121.48102800000001,25.06895,
林口,新北市,58.0,細懸浮微粒,普通,1.2,0.42,61,48.0,41.0,19.0,4.0,4.6,0.6,2.3,57.0,2018-10-27 03:00,,0.4,18.0,45.0,3.0,121.376869,25.077197,
基隆,基隆市,67.0,細懸浮微粒,普通,2.2,0.39,71,58.0,49.0,31.0,4.1,5.2,1.0,2.4,85.0,2018-10-27 03:00,,0.4,22.0,35.0,3.0,121.760056,25.129167000000002,
汐止,新北市,59.0,細懸浮微粒,普通,3.8,0.42,70,53.0,56.0,25.0,6.1,7.3,1.1,2.9,44.0,2018-10-27 03:00,,0.4,19.0,42.0,2.0,121.6423,25.067131,
萬里,新北市,77.0,臭氧八小時,普通,3.8,0.42,76,63.0,95.0,30.0,3.3,4.0,0.8,6.5,45.0,2018-10-27 03:00,,0.4,22.0,63.0,4.0,121.689881,25.179667000000002,
新店,新北市,76.0,細懸浮微粒,普通,2.2,0.44,61,47.0,47.0,28.0,6.3,7.3,1.0,1.4,40.0,2018-10-27 03:00,,0.5,26.0,46.0,2.0,121.537778,24.977222,
土城,新北市,82.0,細懸浮微粒,普通,1.3,0.46,62,45.0,54.0,31.0,6.6,6.9,0.4,1.4,51.0,2018-10-27 03:00,,0.5,28.0,47.0,4.0,121.45186100000001,24.982528,
板橋,新北市,73.0,細懸浮微粒,普通,2.1,0.48,63,41.0,62.0,30.0,6.5,7.2,0.7,3.7,78.0,2018-10-27 03:00,,0.6,24.0,48.0,4.0,121.45866699999999,25.012972,
新莊,新北市,59.0,細懸浮微粒,普通,2.1,0.47,63,45.0,45.0,20.0,5.1,6.3,1.2,3.4,74.0,2018-10-27 03:00,,0.5,19.0,41.0,4.0,121.4325,25.037972,
淡水,新北市,64.0,細懸浮微粒,普通,1.9,0.43,69,52.0,56.0,23.0,0.6,1.9,1.3,,,2018-10-27 03:00,,0.4,21.0,44.0,3.0,121.44923899999999,25.1645,
