SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
忠明,臺中市,20.0,,良好,1.4,0.27,14,17.0,21.0,9,8.7,10.0,1.6,0.5,276.0,2019-08-03 07:00,,0.3,6.0,17.0,3.0,120.64109199999999,24.151958,31
西屯,臺中市,26.0,,良好,2.0,0.26,12,17.0,19.0,11,9.1,11.0,1.7,0.5,216.0,2019-08-03 07:00,,0.2,8.0,17.0,3.0,120.61691699999999,24.162197,32
彰化,彰化縣,31.0,,良好,1.9,0.27,15,20.0,13.0,3,4.3,5.0,0.8,1.0,19.0,2019-08-03 07:00,,0.2,10.0,17.0,5.0,120.541519,24.066,33
線西,彰化縣,38.0,,良好,1.0,0.2,11,21.0,33.0,7,5.2,8.3,3.1,1.8,98.0,2019-08-03 07:00,,0.2,12.0,24.0,2.0,120.46906100000001,24.131672000000002,34
二林,彰化縣,32.0,,良好,3.9,0.18,17,16.0,40.0,7,7.1,9.3,2.2,2.2,131.0,2019-08-03 07:00,,0.2,10.0,26.0,3.0,120.409653,23.925175,35
南投,南投縣,20.0,,良好,1.5,0.25,7.8,11.0,24.0,ND,5.6,8.6,3.0,1.2,176.0,2019-08-03 07:00,,0.2,2.0,22.0,2.0,120.68530600000001,23.913,36
斗六,雲林縣,22.0,,良好,1.5,0.22,8.7,15.0,25.0,3,5.0,9.1,4.1,1.6,114.0,2019-08-03 07:00,,0.2,5.0,24.0,2.0,120.54499399999999,23.711853,37
崙背,雲林縣,33.0,,良好,2.7,0.24,11,14.0,31.0,12,11.0,13.0,2.2,2.0,114.0,2019-08-03 07:00,,0.2,10.0,22.0,1.0,120.34874199999999,23.757547,38
新港,嘉義縣,35.0,,良好,2.6,0.36,8,9.0,33.0,10,12.0,18.0,5.6,1.4,95.0,2019-08-03 07:00,,0.3,11.0,27.0,2.0,120.34553100000001,23.554839,39
朴子,嘉義縣,26.0,,良好,2.0,0.27,15,12.0,25.0,8,6.5,11.0,4.2,1.6,121.0,2019-08-03 07:00,,0.2,8.0,22.0,2.0,120.24781000000002,23.467123,40
臺西,雲林縣,42.0,,良好,2.6,0.23,12,16.0,27.0,15,10.0,13.0,3.2,2.3,141.0,2019-08-03 07:00,,0.2,13.0,20.0,5.0,120.20284199999999,23.717533,41
嘉義,嘉義市,21.0,,良好,1.1,0.26,11,11.0,24.0,6,5.6,6.2,0.6,1.0,98.0,2019-08-03 07:00,,0.2,5.0,23.0,2.0,120.44083300000001,23.462778,42
新營,臺南市,23.0,,良好,1.4,0.24,13,11.0,20.0,9,5.4,6.2,0.8,0.6,192.0,2019-08-03 07:00,,0.2,7.0,18.0,2.0,120.31725,23.305633,43
善化,臺南市,19.0,,良好,2.4,0.16,7.8,9.0,24.0,ND,1.3,4.8,3.5,0.9,135.0,2019-08-03 07:00,,0.2,2.0,20.0,2.0,120.297142,23.115097,44
安南,臺南市,32.0,,良好,0.9,0.29,10,8.0,23.0,10,10.0,13.0,3.0,1.3,103.0,2019-08-03 07:00,,0.3,10.0,20.0,2.0,120.2175,23.048197000000002,45
臺南,臺南市,15.0,,良好,1.9,0.23,13,9.0,15.0,7,9.4,12.0,2.2,1.7,91.0,2019-08-03 07:00,,0.3,3.0,16.0,3.0,120.20261699999999,22.984581,46
美濃,高雄市,18.0,,良好,1.0,0.16,6.3,7.0,17.0,2,3.3,4.3,1.0,1.1,73.0,2019-08-03 07:00,,0.1,2.0,19.0,1.0,120.530542,22.883582999999998,47
橋頭,高雄市,26.0,,良好,2.0,0.23,7.1,9.0,34.0,10,8.6,15.0,6.3,1.4,79.0,2019-08-03 07:00,,0.2,8.0,24.0,2.0,120.30568899999999,22.757506,48
仁武,高雄市,19.0,,良好,1.8,0.22,6.9,12.0,22.0,ND,7.4,12.0,4.3,1.2,94.0,2019-08-03 07:00,,0.2,3.0,20.0,3.0,120.332631,22.689056,49
鳳山,高雄市,17.0,,良好,1.1,0.31,7.5,9.0,24.0,6,7.1,9.6,2.5,1.6,89.0,2019-08-03 07:00,,0.3,5.0,18.0,1.0,120.35808300000001,22.627392,50
大寮,高雄市,36.0,,良好,4.8,0.18,5.4,6.0,25.0,14,7.4,12.0,4.5,1.3,59.0,2019-08-03 07:00,,0.3,11.0,21.0,4.0,120.425081,22.565747,51
林園,高雄市,39.0,,良好,1.4,0.18,7.8,11.0,33.0,10,6.0,8.2,2.2,2.0,53.0,2019-08-03 07:00,,0.2,12.0,27.0,2.0,120.41175,22.4795,52
楠梓,高雄市,18.0,,良好,1.2,0.33,3.9,7.0,19.0,ND,10.0,27.0,16.0,0.9,63.0,2019-08-03 07:00,,0.2,5.0,19.0,1.0,120.32828899999998,22.733667,53
左營,高雄市,17.0,,良好,2.7,0.48,5.5,10.0,25.0,7,13.0,23.0,9.9,1.1,159.0,2019-08-03 07:00,,0.4,4.0,18.0,2.0,120.29291699999999,22.674861,54
前金,高雄市,17.0,,良好,2.8,0.45,7.9,7.0,23.0,ND,11.0,17.0,5.7,0.6,216.0,2019-08-03 07:00,,0.4,2.0,18.0,2.0,120.288086,22.632567,56
前鎮,高雄市,15.0,,良好,1.2,0.45,4.9,5.0,18.0,3,9.5,18.0,8.9,0.6,123.0,2019-08-03 07:00,,0.6,3.0,16.0,2.0,120.30756399999999,22.605386,57
小港,高雄市,17.0,,良好,1.9,0.26,5.5,7.0,20.0,ND,8.2,17.0,8.7,1.0,62.0,2019-08-03 07:00,,0.3,5.0,17.0,2.0,120.337736,22.565832999999998,58
屏東,屏東縣,19.0,,良好,2.7,0.26,8.4,11.0,24.0,3,5.9,8.3,2.3,1.6,3.2,2019-08-03 07:00,,0.3,4.0,21.0,2.0,120.488033,22.673081,59
潮州,屏東縣,31.0,,良好,1.1,0.22,5.4,6.0,20.0,10,3.0,6.1,3.1,0.5,108.0,2019-08-03 07:00,,0.2,10.0,21.0,1.0,120.561175,22.523107999999997,60
恆春,屏東縣,17.0,,良好,0.2,0.06,13,13.0,21.0,2,1.0,2.0,1.1,2.2,9.9,2019-08-03 07:00,,0.1,4.0,18.0,1.0,120.788928,21.958069000000002,61
臺東,臺東縣,16.0,,良好,0.7,0.16,6.7,7.0,16.0,3,1.4,5.9,4.5,2.1,309.0,2019-08-03 07:00,,0.1,5.0,17.0,1.0,121.15045,22.755357999999998,62
花蓮,花蓮縣,22.0,,良好,1.3,0.12,7.2,8.0,13.0,11,2.4,4.6,2.2,2.3,239.0,2019-08-03 07:00,,0.1,7.0,15.0,1.0,121.599769,23.971306,63
陽明,臺北市,24.0,,良好,1.4,0.07,27,26.0,5.0,4,0.7,0.7,0.0,,,2019-08-03 07:00,,0.1,2.0,5.0,2.0,121.529583,25.182722000000002,64
宜蘭,宜蘭縣,15.0,,良好,1.9,0.14,15,16.0,9.0,5,2.1,2.6,0.4,1.0,182.0,2019-08-03 07:00,,0.1,3.0,11.0,2.0,121.746394,24.747917,65
冬山,宜蘭縣,20.0,,良好,1.0,0.19,9.8,10.0,16.0,6,6.2,8.6,2.4,1.4,283.0,2019-08-03 07:00,,0.2,6.0,22.0,2.0,121.792928,24.632203,66
竹山,南投縣,22.0,,良好,2.7,0.23,10,10.0,24.0,6,5.4,7.6,2.2,0.6,262.0,2019-08-03 07:00,,0.1,6.0,24.0,3.0,120.677306,23.756389000000002,69
永和,新北市,19.0,,良好,2.0,0.39,15,20.0,11.0,5,8.6,15.0,6.1,1.2,125.0,2019-08-03 07:00,,0.2,5.0,10.0,1.0,121.516306,25.017,70
復興,高雄市,13.0,,良好,2.4,0.43,7.2,9.0,13.0,3,8.9,17.0,8.3,0.9,122.0,2019-08-03 07:00,,0.4,4.0,12.0,2.0,120.312017,22.608711,71
埔里,南投縣,28.0,,良好,2.1,0.2,7.2,12.0,15.0,10,6.6,8.7,2.2,0.4,105.0,2019-08-03 07:00,,0.1,9.0,14.0,2.0,120.967903,23.968842000000002,72
馬祖,連江縣,16.0,,良好,1.5,0.08,11,17.0,12.0,6,7.6,9.4,1.8,2.4,345.0,2019-08-03 07:00,,0.1,5.0,13.0,2.0,119.949875,26.160469,75
金門,金門縣,39.0,,良好,6.7,0.14,12,12.0,39.0,16,11.0,13.0,2.0,2.0,11.0,2019-08-03 07:00,,0.1,12.0,35.0,3.0,118.312256,24.432133,77
馬公,澎湖縣,21.0,,良好,7.8,0.12,16,19.0,25.0,ND,8.4,15.0,6.3,1.4,172.0,2019-08-03 07:00,,0.1,3.0,23.0,2.0,119.566158,23.569031,78
關山,臺東縣,15.0,,良好,1.5,-,3.1,3.0,17.0,4,1.6,6.1,4.4,0.5,130.0,2019-08-03 07:00,,,3.0,16.0,1.0,121.161933,23.045082999999998,80
麥寮,雲林縣,24.0,,良好,2.6,0.26,13,16.0,31.0,8,8.3,11.0,3.2,2.3,147.0,2019-08-03 07:00,,0.2,7.0,23.0,2.0,120.251825,23.753505999999998,83
富貴角,新北市,23.0,,良好,0.3,0.05,31,25.0,19.0,3,0.9,1.0,0.1,3.3,76.0,2019-08-03 07:00,,0.1,4.0,17.0,1.0,121.536763,25.298562,84
彰化(大城),彰化縣,31.0,,良好,2.2,0.18,10,11.0,22.0,10,7.2,7.9,0.7,2.0,123.0,2019-08-03 07:00,,0.2,10.0,18.0,2.0,,,202
苗栗(後龍),苗栗縣,40.0,,良好,1.9,0.27,4.6,10.0,36.0,14,12.0,18.0,6.5,0.9,59.0,2019-08-03 07:00,,0.2,12.0,27.0,2.0,120.34874199999999,23.757547,203
臺南(麻豆),臺南市,18.0,,良好,2.2,0.08,8.2,8.0,23.0,5,6.1,8.6,2.5,1.3,62.0,2019-08-03 07:00,,0.1,4.0,19.0,2.0,,,201
屏東(琉球),屏東縣,,,設備維護,,,,,,,,,,,,2019-08-03 07:00,,,,,,,,204
桃園(觀音工業區),桃園市,16.0,,良好,3.6,0.04,13,15.0,25.0,8,9.7,15.0,5.2,1.2,74.0,2019-08-03 07:00,,0.1,4.0,17.0,4.0,,,312
萬里,新北市,,,設備維護,,,,,,,,,,,,2019-08-03 10:00,,,,,,121.689881,25.179667000000002,3
林口,新北市,21.0,,良好,2.5,0.17,20,23.0,17.0,ND,9.2,14.0,4.8,2.6,65.0,2019-08-03 08:00,,0.1,2.0,14.0,2.0,121.376869,25.077197,9
淡水,新北市,16.0,,良好,2.4,0.15,22,17.0,14.0,7,5.8,7.5,1.7,,,2019-08-03 08:00,,0.2,4.0,10.0,2.0,121.44923899999999,25.1645,10
士林,臺北市,27.0,,良好,3.5,0.13,24,25.0,13.0,4,5.6,10.0,4.8,1.2,128.0,2019-08-03 08:00,,0.1,8.0,10.0,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,17.0,,良好,1.6,0.41,16,18.0,22.0,3,12.0,20.0,8.2,2.2,98.0,2019-08-03 08:00,,0.2,5.0,15.0,2.0,121.526528,25.062361,12
萬華,臺北市,18.0,,良好,1.1,0.23,16,19.0,21.0,2,12.0,20.0,7.4,2.5,103.0,2019-08-03 08:00,,0.2,3.0,14.0,1.0,121.507972,25.046503,13
大園,桃園市,,,設備維護,,,,,,,,,,,,2019-08-03 08:00,,,,,,121.201811,25.060344,18
西屯,臺中市,29.0,,良好,2.3,0.32,19,16.0,22.0,13,11.0,15.0,3.7,1.1,142.0,2019-08-03 08:00,,0.2,9.0,18.0,3.0,120.61691699999999,24.162197,32
彰化,彰化縣,25.0,,良好,1.9,0.32,17,19.0,21.0,ND,5.5,7.2,1.7,1.1,102.0,2019-08-03 08:00,,0.2,8.0,17.0,5.0,120.541519,24.066,33
